shortcode,owner,comment,likes,text,location,post_likes,taken_at_timestamp
CCuMaD-Bj9z,its_minos2323,Amerika needs d.Trump❗,0,"Before I came into office, American workers were smothered by a merciless avalanche of wasteful, expensive and intrusive federal regulation. These oppressive, burdensome mandates were a stealth tax on our people – slashing take-home pay, suppressing innovation, surging the cost of goods, and shipping millions of American jobs overseas. Nearly four years ago, we ENDED this regulatory assault on the American Worker – and we launched the most dramatic regulatory relief campaign in American History. At the heart of this effort was a revolutionary promise: for every 1 new regulation issued, we pledged that TWO federal regulations would be permanently REMOVED. We not only met this ambitious goal – we vastly exceeded it. For every 1 new regulation added, nearly EIGHT federal regulations have been terminated. As you can see behind me, we have removed the gigantic regulatory burden Americans have been forced to carry for decades – freeing our citizens to reach their highest potential. Our historic regulatory relief is providing the average American household an extra $3,100 dollars every year!",The White House,841574,2020-07-17 00:41:44
CCrAzKiBFUQ,josh_bonn,There's a lot of people here in the comments that forgot about when Obama praised Goya foods in 2011,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,heidar_rajabpour_1370,چوخ اشحسن گده .,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,heidar_rajabpour_1370,آی کوسکش,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,lilian242408,❤️❤️❤️,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,kongwu158,"Wake up !Australians !
Our human civilisation, liberty and lives are at stake! 
We are running out of time. Stand up and fight back!
@SkyNewsAust @9NewsAUS @ScottMorrisonMP @smh @60Mins",0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,farah_3060,PRO CHOICE,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,missmarlenemarie,Looking great Mr. President 😍,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,guzhou_pzn,"I like America, but there are always some things that hit me😔😔😔",0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,om0_0_0_0_1,❤️❤️,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,rifkiekaufman,❤️,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,vick_toria_56,Ignorance can be fixed with an open mind and a study of the facts! Our media loves seeing the sheep follow them!,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,imweirdleavemealonex,Voldemort ✨could🌈never❤️,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,imweirdleavemealonex,She✨like🔥papi🌈I🎵 adore 💫 you 💥 I'm 😌like✨baby🔥I 🍕 ain't 🌈 normal 💜grr🦁,1, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,dileepkumar749,Super,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,dileepkumar749,?🔥🔥,0, , ,1583053,2020-07-15 19:02:35
CCrAzKiBFUQ,rfrndwm3,دوستت داریم ابر مرد iRAN,0, , ,1583053,2020-07-15 19:02:35
CCOgidnh2Ul,pr_andre_azor,R #F4F  #SDV #FOLLOWME,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,co.oper246,🇺🇸🇺🇸🇺🇸,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,gomnam_313_12,#امریکا_اسرائیل_نابودیتان_نزدیک_است,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,gomnam_313_12,#نابودیتان_نزدیک_است,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,vida.g50,❤️❤️❤️❤️🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,evaldalamets,❤️,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,brianna0316,❤️🤍💙🇺🇸🇺🇸,1, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,kananmunatomaatti,säçrįfïćë👹säćrîfįčé👹sáćrįfîčé👹sàčrìfîçë👹 sâćrìfïčê👹sâçrīfïçë👹sâćrìfįčê👹säçrîfįćę👹,1, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,kananmunatomaatti,säçrįfïćë👹säćrîfįčé👹sáćrįfîčé👹sàčrìfîçë👹 sâćrìfïčê👹sâçrīfïçë👹sâćrìfįčê👹säçrîfįćę👹,1, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,step.hen156,"Daddy is here to bless an honest Sugar Baby with $2,500 weekly allowance. Feel free to DM right now, What’sApp ‪+1 (520) 314‑6393‬",0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,chris_james5248,"Why tf did no one comment on poleci’s 4th of July post, “allcountrysmatter” 😂",0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,kamy.ar43,سلام برمش ترامپ  ای سر طلایی جون او زن خوشگلتو ودختر نازارات ای تحریمارو بردار والا خسته شدیم  تو توخونه گرم ونرمت نشستی ور دل  خانمت  گوشت بوقلمون باخوک میزنی ماتو ایران پول نداریم تخم بوقلمون رو بخوریم ارواح ای مرده هات ای تحریم‌ها روبردار مش ترامپ,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,ravneetxaur,Beautiful✨🥵land 👸🏰👸but make it🙈🤩stolen✨😌🧚‍♂️,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,sheilacichocki,Blessings to our President Trump and his family!,1, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,xo_imogen.w_xo,@bethanbutton @oliviamahon13 @skye_kivlin1 😂😂🦄🇬🇧🇺🇸,0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,afrocentrickulture,"Sir,  you got a fan @realdonaldtrump",0, , ,682091,2020-07-04 17:21:57
CCOgidnh2Ul,kennedyrobinson592,Happy 4th of July,0, , ,682091,2020-07-04 17:21:57
CCPvjg8BwHb,stotty19861,We need you in England,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,evaldalamets,👏,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,amirhasan7187,It was great,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,reza_reezzaa,👏👏👏👏👏👏👏👏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸💪💪💪💪💪💪,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,barnabaslevy,Beautiful,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,robertsmary491,❤️,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,sarahs_lifegoals,A very grateful people ♥️🙏🏽👏🏼,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,bones_of_live,❤️,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,zerenmehmet272,"Hello and say, my president, and i'm going to have to be with you and amen. 👏👏👏👏👏👏👏",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,al_andriyano,"free Palestine,",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,al_andriyano,Free Palestine,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,azarshin.30,جان نما یرگه قناس,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,nzboii2088,🔥🔥🔥 thanks Donald Trump,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,danpellysuicidewarrior,"Mr President strongly consider doing VIRTUAL  RALLIES. 
Virtual Rallies instead of Telly rallies , see this link of Tony Robbins first time ever doing a Virtual Live 22,500 participates from their home recently . Excellent Idea. One Location for you , just virtual rally each state, signing up supporters prior, announcing each state . See you live just like your  in person rallies right from their computer , smart phone or TV camera ready. Dont need the fake news . And do what you do best . MAGA #TRUMP2020💪🏻🇺🇸
The number his like many
 Arenas check it out .👇🏻
 https://www.instagram.com/p/CCscD5RHglU/?igshid=6rl2ppiw4tws",0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,fearlessmdr,I love the country you are destroying.,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCPvjg8BwHb,likilike55,Love my county Latinas for Trump all the way,0,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of July to Everyone! #SaluteToAmerica", ,378663,2020-07-05 04:53:08
CCP2sDPhBlM,tylersiqler,#freebritneyspears,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,nadia_kaksha,so everybody followed him to comment fairy comments right 😭😭😭,1,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,lgbtq_account2020,Dont be shy dont be president,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,rayoflightsmdna,you love america so much you destroyed it by being a pedophile,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,evaldalamets,😮,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,lone1star,"Clever: Red, White and Purple (converting the Blue to Purple then Red)",0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,timothywendell24,Wish to be there too,1,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,kananmunatomaatti,all countries matter ✨🧚🏻‍♀️,1,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,zak_exe._stopped_working,Why u got the old French flag on the white house,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,holachikalinda456,"Wooow, celebrating a nation built by slaves ,and white concerers, the US cant get any worst",0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,ravneetxaur,Did you🥰🤩have your bottle 🧐😌of bleach today?✨😭♥️,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,kaitlyndthe05,@jessie____05 pls let me follow u I met u in Florida,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,plrjr2001,#Biden2020,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,annagarcia0929,"Beautiful & So Amazing Pictures 🇺🇸 Mr. President Your the Most  Patriotic President Ever🇺🇸 Never Give Up, We the American People Love & Look Up to You Sir❤️🙏🏻🇺🇸💙",0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,victormorenobarbera,🇺🇸 vote Trump,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,peter_francias,Trump 2020,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCP2sDPhBlM,phil.swift.brain.damage,We love you trump 🇺🇸🇺🇸,0,"SALUTE TO AMERICA🇺🇸
#4thofjuly",The White House,1251641,2020-07-05 05:54:44
CCNfqAABgax,canadianjewish,YOUR FACE SHOULD BE THERE 😍,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,sofia.g_santos,👁👅👁,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,semexten,😍😍,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,bullyingtrumpforfrun,run the helicopter into it,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,rahmanirahman670,👌,1, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,jaytanner6969,Your mug will be up there!,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,alyssa_rebancos,❤️,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,ravneetxaur,Life’s too short🙈♥️🤩but i wish🔮⚡️yours was too🌟😆,1, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,ravneetxaur,"We're going on a trip🚘 in our favorite rocket ship🚀 zooming through the sky🌌, Little Einsteins✨🧚‍♂️ climb aboard,🛫 get ready to explore🔍 there's so much to find🤯, Little Einsteins✨🧚‍♂️",0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,rivera_rise,🇺🇸❤️,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,lajamaicangrande,Woohoo @djkhaled,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,themarksboy,"Trump needs his face carved into Rushmore, he's earned it.",0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,joegarnettart,The Founding fathers are rolling in their graves. So are all the soldiers from WWII who fought against fascism. You sir are a neo fascist. Trumps a Punk,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,marypax2020,Trump 2020 🥳,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,pug_gang_leader,Just think about it guys. A white republican president names Abraham Lincoln stopped slavery. And on Mount Rushmore there is some Democrats that owned slaves. The democrats were down south and wanted to keep the Slaves and the north wanted to stop it so they took down all those confederate states. So I think you liberals should actually learn a bit more. Abraham Lincoln was the best US president until trump came and he became the best president there was and will ever be,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,sabora_1998,#سپاه_پاسداران,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,sabora_1998,#سپاه_قدس,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,sabora_1998,#قاسم_سلیمانی,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,jerlanleal,Defeat Joe biden,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,michelethebarbaloot,That's the closest Trumps face will ever be to mount Rushmore,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,hoarfrost79,Great photo!!!,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCNfqAABgax,linda.s179,this is a scared mountain to native americans and every president on this mountain is a racist,0, ,Mount Rushmore,1734833,2020-07-04 07:55:00
CCOcWEbh4x9,gomnam_313_12,#لبیک_یا_زینب,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,gomnam_313_12,#مهدی_طلبان_کفن_بپوشن_همه_چون_غیرت_صاحب_الزمانی_دارند,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,haroldr2000,]p,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,dmungro,You  all who support this are going straight to hell...May God Bless all Babies and fools 🙄,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,playboicartii.___,Bruh,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,screamqueen_3589,You wish you could live up to them,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,beautifulbroken777,#bestpotusever🇺🇸 #trump2020 #bestflotusever🇺🇸,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,drew.taylor.712,Who's jim🤷,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,kananmunatomaatti,ᗷᕼᑌᗴᔕᒍYᗴᔕ 🤷sometimes✨i🙁don't😢wanna😱be😼happy🧚don't✋hold😇it🤪against😈me🙆,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,kananmunatomaatti,ᗷᕼᑌᗴᔕᒍYᗴᔕ 🤷sometimes✨i🙁don't😢wanna😱be😼happy🧚don't✋hold😇it🤪against😈me🙆,3,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,my_g_197,God blessed you,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,makena_surf_,BLW,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,makena_surf_,BLW,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,hilgerjackie,🙏🏻🙏🏻😘😘,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,hilgerjackie,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,ravneetxaur,. * . 🌟 • . . : . ✧ • . * . . ✧* . • . 🪐 . * • . *. 🌟 *. • ⚡️ . * *. . •. *. ✧ • * . . *. •*. • . 🌙 .* . *. • . *. . ✧. * .☄️ • . . : . ✧ • . 🌟* . . ✧* . • . ✨ . * • . *. *. • . * 🪐 *. . •. *. ✧ • * . . 🌎 *. •*. • . .* . *. • . *. . ✧ the universe said “I don’t✨🧚‍♂️ care 🥰🤩,5,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,sarahs_lifegoals,Speak up LOUDLY AND STRONGLY!! Permission granted!!,1,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,samuelclark938,AAAMMMEEERRRRRIIICCCCAAAAAAAA,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,jennifermeltondiaz,Love the ✈️ flying over. Wonderful speech!,0,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,joegarnettart,ALL CAPS IS MAD AGGRESSIVE BRUH!,1,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,lora_jane.b,Thank you 💕,1,, ,425453,2020-07-04 16:45:58
CCOcWEbh4x9,jennakaruna,"I love you so much president trump thank you so much for your existence. I will keep fighting the good fight because of you... I don’t feel alone!!! THANK YOU!!! Where we go one, we go all! 💘💘💘💘",0,, ,425453,2020-07-04 16:45:58
CCRZ57ZBY3y,christineljones,❤️❤️❤️❤️❤️,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,tanyamckenzie01,Read the Bible we all matter,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,tanyamckenzie01,Yea Biden. You are getting 10!years older and sicker ever time you come up,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,tanyamckenzie01,Everyone’s lives matter!,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,tanyamckenzie01,Y,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,d_zwo3000,😲,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,shirleyg3135,Awesome !,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,tanyamckenzie01,Well thank you for your service ... I’m very fearful though as young as you are you are going to seriously and I mean seriously regret your decisions and the outcome they make on your life!  HOWEVER... you served our country you loved it enough to do that.  When you think about it... I pray you change your opinions.  Again thank you for your service of the country we love... as it is now.  Thank you,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCRZ57ZBY3y,imweirdleavemealonex,💖𝓖𝓮𝓽 𝓽𝓱𝓮 𝓯𝓾𝓬𝓴 𝓸𝓯𝓯 𝓽𝓱𝓲𝓼 𝓪𝓹𝓹✨,0,"#Repost @afthunderbirds
・・・
A few of our favorite photos from yesterday’s #IndependenceDay flyover! Did you see us over D.C. or any of the other cities we flew over? Send us your favorite photos and videos from yesterday. We’d love to see them!
📸 (1) - @oh_its_madu
————————————————
#aviation #military #airforce #instagramaviation #instaaviation #aviation #aviationdaily #avgeek #planespotting #instaplane #fighterjet #aviationphotography",The White House,1156535,2020-07-05 20:21:43
CCNfvLQhooO,giovanni.cenerazzo.7,We.need your face there,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,gomnam_313_12,#ترامپ_به_مرگ_طبیعی_نخواهد_مرد,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,gomnam_313_12,#نابودیتان_نزدیک_است,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,gomnam_313_12,#ناو_آمریکایی_سواحل_سن_دیگو_چه_شود🤪,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,generalner,Gunung hokage,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,generalner,Wah ada gunung hokage,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,susanla174,he knows he is a joke. he knows people are dying because of him. he know people are going broke and some are not eating. but nothing gets to him because only his life matters. He sets up in that big house and lies. tell stories that are not true. he fires anyone who has the guts to go against him.  he is like a child. why doesn't he just retire. then the us can get bad to normal,1, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,aj_sweet402,Q,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,evaldalamets,👏,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,kananmunatomaatti,ĐIᑎOᔕᗩᑌᖇ🦖ᘜᖇᖇ😖ᘜᗴOᖇᗴᘜ🐷 YOᑌ🤡ᑎᗩᑌᘜᕼTY🧚ᑭIᘜᘜIᗴ🙄 ᘜO🍊ᗷᗩᑕK🌊TO🎂ᔕᒪᗴᗴᑭ💤,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,indigoo_t,please sue!!! aside 😹✨💅🏽❄️😜😖🌷🌸🌼💐,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
